order_id,product_id,quantity,unit_price,item_total
2075,19,2,368.17,736.34
2075,77,2,650.24,1300.48
2076,432,3,809.52,2428.56
2076,101,2,336.57,673.14
2076,216,2,515.57,1031.14
2076,153,4,63.16,252.64
2077,58,8,817.63,6541.04
2077,111,3,840.68,2522.04
2077,106,8,495.69,3965.52
2078,256,4,542.01,2168.04
2078,181,4,367.51,1470.04
2078,378,6,735.61,4413.66
2078,169,1,436.67,436.67
2078,370,10,124.83,1248.3
2079,52,5,598.0,2990.0
2079,332,3,77.73,233.19
2079,275,6,111.39,668.34
2080,206,7,924.26,6469.82
2081,90,9,556.56,5009.039999999999
2081,157,2,39.33,78.66
2081,419,4,640.84,2563.36
2082,192,6,298.53,1791.1799999999998
2082,172,8,600.96,4807.68
2083,38,4,454.05,1816.2
2084,329,9,112.17,1009.53
2084,280,3,692.24,2076.7200000000003
2084,236,3,437.81,1313.43
2085,81,2,606.89,1213.78
2086,80,9,275.78,2482.0199999999995
2086,68,9,787.95,7091.55
2086,169,1,436.67,436.67
2086,388,10,860.1,8601.0
2087,188,6,974.48,5846.88
2087,50,1,425.05,425.05
2087,78,3,848.66,2545.98
2088,202,1,309.8,309.8
2088,267,7,299.17,2094.19
2089,454,7,909.22,6364.54
2090,102,1,835.03,835.03
2090,342,10,557.86,5578.6
2091,115,8,226.53,1812.24
2092,58,5,817.63,4088.15
2092,359,10,293.62,2936.2
2092,345,7,877.07,6139.490000000001
2092,174,8,419.67,3357.36
2093,381,10,975.3,9753.0
2093,102,5,835.03,4175.15
2093,438,6,40.77,244.62
2093,66,8,500.66,4005.28
2094,116,9,69.85,628.65
2094,266,6,91.84,551.04
2094,192,4,298.53,1194.12
2094,57,3,148.73,446.19
2095,298,7,408.82,2861.74
2095,5,5,21.32,106.6
2096,315,7,883.33,6183.31
2097,289,8,144.23,1153.84
2098,111,4,840.68,3362.72
2098,344,7,36.56,255.92
2098,3,3,452.27,1356.81
2098,37,6,964.14,5784.84
2098,103,4,658.06,2632.24
2099,278,8,444.68,3557.44
2099,459,8,96.84,774.72
2099,483,8,47.58,380.64
2099,65,7,629.73,4408.110000000001
2100,424,6,833.58,5001.4800000000005
2100,225,7,786.43,5505.009999999999
2100,25,3,493.94,1481.82
2101,71,4,478.78,1915.12
2101,464,4,350.59,1402.36
2102,319,6,173.87,1043.22
2102,144,8,929.48,7435.84
2102,355,9,765.1,6885.900000000001
2102,135,7,179.67,1257.6899999999998
2102,113,6,146.12,876.72
2103,269,7,569.99,3989.93
2103,244,3,864.01,2592.03
2104,490,8,848.02,6784.16
2104,386,5,677.38,3386.9
2104,170,10,517.32,5173.200000000001
2104,18,7,530.25,3711.75
2104,394,1,326.74,326.74
2105,204,9,83.23,749.07
2105,83,3,727.06,2181.18
2105,332,7,77.73,544.11
2106,162,8,800.07,6400.56
2106,354,1,371.76,371.76
2107,334,10,357.68,3576.8
2107,201,3,676.25,2028.75
2107,110,5,957.66,4788.3
2107,153,10,63.16,631.5999999999999
2108,276,10,753.83,7538.3
2108,194,4,332.63,1330.52
2108,199,3,217.55,652.6500000000001
2108,95,7,764.01,5348.07
2109,450,3,60.13,180.39
2109,8,8,411.36,3290.88
2110,64,9,880.92,7928.28
2110,419,1,640.84,640.84
2110,136,2,648.46,1296.92
2110,498,2,696.62,1393.24
2110,117,2,934.56,1869.12
2111,491,6,960.95,5765.700000000001
2112,233,4,337.68,1350.72
2112,140,3,888.68,2666.04
2112,419,4,640.84,2563.36
2113,249,10,802.61,8026.1
2113,497,6,182.46,1094.76
2113,491,10,960.95,9609.5
2114,413,3,961.57,2884.71
2114,461,5,256.66,1283.3000000000002
2114,75,5,561.71,2808.55
2115,331,3,645.16,1935.48
2115,248,3,180.8,542.4000000000001
2116,262,10,203.18,2031.8
2116,95,7,764.01,5348.07
2116,263,3,510.38,1531.14
2116,95,9,764.01,6876.09
2116,244,9,864.01,7776.09
2117,289,4,144.23,576.92
2117,29,2,676.04,1352.08
2117,66,3,500.66,1501.98
2118,185,3,338.9,1016.7
2119,11,8,373.87,2990.96
2119,117,3,934.56,2803.68
2119,312,1,26.12,26.12
2119,246,10,398.62,3986.2
2120,91,10,386.86,3868.6
2120,27,10,140.62,1406.2
2120,469,3,363.86,1091.58
2120,86,8,219.69,1757.52
2121,116,6,69.85,419.1
2121,496,6,961.06,5766.36
2121,153,2,63.16,126.32
2121,280,6,692.24,4153.4400000000005
2121,248,2,180.8,361.6
2122,407,5,33.67,168.35000000000002
2122,187,7,341.39,2389.73
2122,332,3,77.73,233.19
2122,4,2,308.93,617.86
2122,123,4,436.27,1745.08
2123,417,2,463.87,927.74
2123,437,6,305.85,1835.1
2123,132,10,761.99,7619.9
2124,209,10,597.88,5978.8
2124,285,7,600.89,4206.23
2124,444,3,93.2,279.6
2124,221,6,487.94,2927.64
2124,366,5,637.95,3189.75
2125,37,9,964.14,8677.26
2125,74,1,566.76,566.76
2125,68,8,787.95,6303.6
2126,267,4,299.17,1196.68
2127,65,8,629.73,5037.84
2127,442,7,139.41,975.87
2127,292,6,257.18,1543.08
2128,347,2,397.83,795.66
2128,390,6,921.02,5526.12
2128,102,9,835.03,7515.269999999999
2128,59,1,325.71,325.71
2129,467,10,39.01,390.1
2130,117,4,934.56,3738.24
2130,86,8,219.69,1757.52
2130,226,7,354.82,2483.74
2130,492,7,942.5,6597.5
2131,38,7,454.05,3178.35
2131,294,6,398.77,2392.62
2131,228,6,76.5,459.0
2132,221,6,487.94,2927.64
2132,97,3,566.9,1700.6999999999998
2132,90,6,556.56,3339.36
2132,26,5,451.03,2255.15
2133,109,5,917.73,4588.65
2133,455,5,451.55,2257.75
2133,156,2,402.74,805.48
2133,254,8,600.46,4803.68
2134,17,9,683.54,6151.86
2134,39,2,381.89,763.78
2134,285,1,600.89,600.89
2135,158,2,495.7,991.4
2135,454,3,909.22,2727.66
2136,55,10,444.57,4445.7
2136,86,4,219.69,878.76
2137,494,1,145.09,145.09
2138,419,3,640.84,1922.52
2139,82,6,196.28,1177.68
2139,319,2,173.87,347.74
2139,361,10,408.25,4082.5
2139,422,2,298.76,597.52
2140,75,4,561.71,2246.84
2140,5,2,21.32,42.64
2141,471,1,660.3,660.3
2142,295,4,636.08,2544.32
2142,112,1,58.03,58.03
2143,313,9,446.87,4021.83
2143,411,4,314.44,1257.76
2143,384,8,175.21,1401.68
2144,276,10,753.83,7538.3
2144,449,3,131.3,393.9
2144,23,8,855.94,6847.52
2144,467,5,39.01,195.05
2145,22,8,541.29,4330.32
2146,225,2,786.43,1572.86
2147,378,3,735.61,2206.83
2147,9,9,772.14,6949.26
2147,27,10,140.62,1406.2
2148,108,2,723.11,1446.22
2149,194,4,332.63,1330.52
2149,304,3,851.61,2554.83
2149,449,7,131.3,919.1
2150,19,10,368.17,3681.7
2150,481,7,838.33,5868.31
2150,464,9,350.59,3155.31
2151,92,7,365.67,2559.69
2151,171,5,98.72,493.6
2152,262,9,203.18,1828.62
2152,61,1,877.5,877.5
2153,355,5,765.1,3825.5
2153,352,3,934.59,2803.77
2153,160,2,682.9,1365.8
2154,73,6,807.72,4846.32
2154,293,1,830.2,830.2
2154,345,10,877.07,8770.7
2154,80,7,275.78,1930.46
2155,91,1,386.86,386.86
2155,294,2,398.77,797.54
2155,138,6,895.84,5375.04
2155,468,10,68.01,680.1
2156,48,2,282.89,565.78
2156,299,10,697.76,6977.6
2156,16,5,827.35,4136.75
2156,45,6,676.76,4060.56
2156,402,8,568.17,4545.36
2157,274,6,446.95,2681.7
2157,258,8,175.2,1401.6
2157,296,5,381.42,1907.1
2157,85,8,310.16,2481.28
2158,363,4,92.76,371.04
2158,173,10,865.08,8650.800000000001
2159,482,7,546.7,3826.900000000001
2159,102,8,835.03,6680.24
2159,287,8,577.01,4616.08
2160,69,8,422.16,3377.28
2160,257,8,931.39,7451.12
2160,6,3,695.84,2087.52
2160,147,3,929.59,2788.77
2161,486,3,209.45,628.3499999999999
2162,223,7,833.0,5831.0
2162,57,6,148.73,892.3799999999999
2163,459,3,96.84,290.52
2163,421,10,665.82,6658.200000000001
2164,353,1,862.21,862.21
2165,263,5,510.38,2551.9
2165,45,6,676.76,4060.56
2166,410,7,382.51,2677.57
2166,74,3,566.76,1700.28
2166,210,5,118.28,591.4
2166,363,9,92.76,834.84
2167,149,8,680.26,5442.08
2167,53,10,675.3,6753.0
2168,376,3,266.65,799.9499999999999
2168,317,8,102.41,819.28
2168,97,1,566.9,566.9
2168,67,6,942.17,5653.02
2169,162,8,800.07,6400.56
2169,299,10,697.76,6977.6
2169,164,5,714.56,3572.8
2170,287,8,577.01,4616.08
2170,96,4,377.0,1508.0
2170,206,7,924.26,6469.82
2170,365,8,541.03,4328.24
2170,221,1,487.94,487.94
2171,422,6,298.76,1792.56
2171,346,5,610.86,3054.3
2172,208,10,704.62,7046.2
2172,91,2,386.86,773.72
2172,288,10,985.63,9856.3
2172,60,3,820.2,2460.6000000000004
2173,220,6,505.46,3032.76
2173,294,3,398.77,1196.31
2173,153,6,63.16,378.96
2174,167,1,450.29,450.29
2175,128,4,379.32,1517.28
2175,26,4,451.03,1804.12
2175,224,6,354.85,2129.1000000000004
2175,19,4,368.17,1472.68
2176,220,5,505.46,2527.3
2176,28,9,568.27,5114.43
2176,383,6,64.88,389.28
2176,491,10,960.95,9609.5
2177,153,3,63.16,189.48
2177,62,6,228.83,1372.98
2178,95,10,764.01,7640.1
2178,84,10,484.6,4846.0
2179,414,10,714.54,7145.4
2179,486,8,209.45,1675.6
2179,459,1,96.84,96.84
2179,254,6,600.46,3602.76
2180,212,3,616.55,1849.65
2180,223,10,833.0,8330.0
2180,443,6,378.52,2271.12
2180,414,2,714.54,1429.08
2181,179,10,72.63,726.3
2181,398,5,954.54,4772.7
2181,300,2,460.15,920.3
2181,428,8,455.07,3640.56
2182,299,3,697.76,2093.28
2182,307,6,329.64,1977.84
2182,280,1,692.24,692.24
2183,230,1,651.49,651.49
2183,221,6,487.94,2927.64
2184,114,9,77.29,695.61
2184,192,3,298.53,895.5899999999999
2184,334,5,357.68,1788.4
2184,120,6,26.56,159.36
2185,413,9,961.57,8654.130000000001
2185,305,4,403.74,1614.96
2185,272,4,825.05,3300.2
2185,156,10,402.74,4027.4
2185,206,10,924.26,9242.6
2186,92,4,365.67,1462.68
2187,11,4,373.87,1495.48
2187,102,7,835.03,5845.21
2187,389,7,55.52,388.64
2188,30,5,31.55,157.75
2188,131,4,657.2,2628.8
2188,292,3,257.18,771.54
2189,404,7,595.77,4170.389999999999
2190,10,3,642.32,1926.96
2190,376,8,266.65,2133.2
2190,323,7,87.16,610.12
2190,319,9,173.87,1564.83
2191,329,6,112.17,673.02
2191,332,2,77.73,155.46
2191,8,5,411.36,2056.8
2191,439,8,560.39,4483.12
2192,216,8,515.57,4124.56
2192,238,5,596.28,2981.4
2192,169,3,436.67,1310.01
2192,307,10,329.64,3296.4
2192,48,3,282.89,848.67
2193,20,1,121.09,121.09
2194,353,6,862.21,5173.26
2194,473,3,65.35,196.05
2194,81,6,606.89,3641.34
2194,272,7,825.05,5775.349999999999
2195,83,6,727.06,4362.36
2195,263,7,510.38,3572.66
2195,302,3,102.21,306.63
2195,366,6,637.95,3827.7
2196,341,6,284.2,1705.1999999999998
2196,71,10,478.78,4787.799999999999
2196,69,10,422.16,4221.6
2197,9,3,772.14,2316.42
2198,490,3,848.02,2544.06
2199,382,3,501.19,1503.57
2199,34,4,986.28,3945.12
2199,80,2,275.78,551.56
2199,65,6,629.73,3778.38
2199,38,6,454.05,2724.3
2200,44,6,758.62,4551.72
2200,488,2,68.96,137.92
2200,140,8,888.68,7109.44
2200,443,7,378.52,2649.64
2201,157,7,39.33,275.31
2201,339,7,390.19,2731.33
2201,128,3,379.32,1137.96
2201,89,9,706.73,6360.57
2201,134,2,65.55,131.1
2202,245,2,320.27,640.54
2202,314,5,210.3,1051.5
2203,232,9,520.83,4687.47
2204,394,8,326.74,2613.92
2204,415,1,922.06,922.06
2205,135,3,179.67,539.01
2205,51,3,248.26,744.78
2206,355,7,765.1,5355.7
2206,485,7,483.21,3382.47
2206,239,1,707.69,707.69
2207,415,1,922.06,922.06
2207,322,7,104.23,729.61
2207,124,9,115.95,1043.55
2207,443,2,378.52,757.04
2208,184,1,144.13,144.13
2208,352,4,934.59,3738.36
2208,354,4,371.76,1487.04
2208,397,10,230.95,2309.5
2208,326,8,988.27,7906.16
2209,140,10,888.68,8886.8
2210,383,7,64.88,454.16
2210,281,4,614.16,2456.64
2211,232,10,520.83,5208.3
2212,42,6,992.92,5957.52
2212,280,9,692.24,6230.16
2212,371,7,64.48,451.36
2212,405,3,735.14,2205.42
2212,284,4,574.37,2297.48
2213,214,4,966.06,3864.24
2213,92,6,365.67,2194.02
2213,453,5,432.4,2162.0
2214,247,8,358.47,2867.76
2214,87,1,126.14,126.14
2214,75,8,561.71,4493.68
2215,461,7,256.66,1796.62
2215,310,4,895.21,3580.84
2215,233,3,337.68,1013.04
2215,436,2,402.28,804.56
2215,179,1,72.63,72.63
2216,371,4,64.48,257.92
2216,244,10,864.01,8640.1
2217,425,10,458.23,4582.3
2217,449,5,131.3,656.5
2218,280,4,692.24,2768.96
2219,98,9,154.46,1390.14
2219,405,1,735.14,735.14
2220,429,3,129.53,388.59
2220,484,6,605.65,3633.9
2221,383,6,64.88,389.28
2221,464,8,350.59,2804.72
2221,276,7,753.83,5276.81
2221,311,10,55.48,554.8
2222,112,9,58.03,522.27
2222,239,10,707.69,7076.900000000001
2222,167,5,450.29,2251.4500000000003
2222,438,4,40.77,163.08
2223,253,1,149.94,149.94
2224,466,1,35.8,35.8
2225,55,8,444.57,3556.56
2225,175,7,727.6,5093.2
2225,397,10,230.95,2309.5
2226,465,6,328.39,1970.34
2227,433,7,699.91,4899.37
2227,32,6,54.84,329.04
2228,440,1,103.78,103.78
2228,140,5,888.68,4443.4
2228,50,1,425.05,425.05
2228,11,2,373.87,747.74
2229,87,8,126.14,1009.12
2229,404,4,595.77,2383.08
2229,322,2,104.23,208.46
2230,415,8,922.06,7376.48
2231,221,2,487.94,975.88
2232,314,9,210.3,1892.7
2232,154,5,840.29,4201.45
2232,153,5,63.16,315.79999999999995
2232,282,1,619.99,619.99
2232,300,10,460.15,4601.5
2233,373,4,22.54,90.16
2233,319,2,173.87,347.74
2234,140,1,888.68,888.68
2234,434,1,837.57,837.57
2234,400,8,334.03,2672.24
2234,443,7,378.52,2649.64
2235,24,1,683.49,683.49
2235,330,10,145.76,1457.6
2236,487,5,719.77,3598.85
2237,391,4,557.34,2229.36
2237,497,5,182.46,912.3
2237,311,1,55.48,55.48
2237,401,5,17.89,89.45
2238,345,1,877.07,877.07
2238,352,1,934.59,934.59
2238,128,10,379.32,3793.2
2238,127,7,274.65,1922.55
2239,135,4,179.67,718.68
2239,177,1,386.92,386.92
2239,65,5,629.73,3148.65
2239,153,6,63.16,378.96
2240,55,8,444.57,3556.56
2240,413,8,961.57,7692.56
2240,150,9,390.01,3510.09
2241,340,9,321.36,2892.24
2241,281,9,614.16,5527.44
2241,39,3,381.89,1145.67
2242,372,7,661.47,4630.29
2242,375,3,527.78,1583.34
2242,493,10,110.02,1100.2
2243,252,6,125.78,754.6800000000001
2243,230,5,651.49,3257.45
2243,326,3,988.27,2964.81
2243,248,8,180.8,1446.4
2244,83,6,727.06,4362.36
2244,99,7,935.41,6547.87
2244,439,2,560.39,1120.78
2244,82,10,196.28,1962.8
2245,209,6,597.88,3587.28
2245,161,8,94.84,758.72
2245,20,8,121.09,968.72
2246,452,1,501.17,501.17
2246,484,6,605.65,3633.9
2247,437,10,305.85,3058.5
2247,359,6,293.62,1761.72
2248,394,10,326.74,3267.4
2248,228,3,76.5,229.5
2249,340,2,321.36,642.72
2249,384,7,175.21,1226.47
2249,376,2,266.65,533.3
2249,94,9,107.62,968.58
2250,45,2,676.76,1353.52
2250,212,10,616.55,6165.5
2250,414,1,714.54,714.54
2250,252,5,125.78,628.9
2250,309,9,853.9,7685.099999999999
2251,259,6,195.23,1171.38
2251,476,8,184.34,1474.72
2252,389,9,55.52,499.68
2252,381,7,975.3,6827.099999999999
2252,232,9,520.83,4687.47
2253,456,10,617.97,6179.700000000001
2253,143,6,567.87,3407.2200000000003
2254,242,4,195.09,780.36
2255,489,3,707.65,2122.95
2255,129,4,569.35,2277.4
2255,109,1,917.73,917.73
2255,45,9,676.76,6090.84
2256,465,2,328.39,656.78
2256,207,5,424.12,2120.6
2257,30,4,31.55,126.2
2257,258,9,175.2,1576.8
2257,184,2,144.13,288.26
2258,320,1,312.45,312.45
2259,298,3,408.82,1226.46
2259,137,2,977.56,1955.12
2260,340,2,321.36,642.72
2260,129,7,569.35,3985.45
2260,210,6,118.28,709.6800000000001
2260,410,7,382.51,2677.57
2261,78,5,848.66,4243.3
2261,41,6,861.68,5170.08
2261,378,7,735.61,5149.27
2261,13,6,460.43,2762.58
2261,394,4,326.74,1306.96
2262,14,10,421.69,4216.9
2262,155,8,771.32,6170.56
2262,405,10,735.14,7351.4
2262,237,10,617.97,6179.700000000001
2262,37,1,964.14,964.14
2263,336,8,619.92,4959.36
2264,320,5,312.45,1562.25
2265,252,9,125.78,1132.02
2265,422,2,298.76,597.52
2265,103,7,658.06,4606.42
2265,398,10,954.54,9545.4
2266,176,1,576.24,576.24
2266,395,7,575.82,4030.74
2266,315,1,883.33,883.33
2266,135,8,179.67,1437.36
2267,24,9,683.49,6151.41
2267,248,2,180.8,361.6
2267,414,2,714.54,1429.08
2268,265,8,841.49,6731.92
2269,331,4,645.16,2580.64
2269,429,10,129.53,1295.3
2269,179,8,72.63,581.04
2270,411,9,314.44,2829.96
2270,297,8,796.65,6373.2
2270,396,4,676.59,2706.36
2271,154,1,840.29,840.29
2272,496,1,961.06,961.06
2272,311,9,55.48,499.32
2272,18,8,530.25,4242.0
2272,360,2,769.44,1538.88
2272,208,9,704.62,6341.58
2273,5,10,21.32,213.2
2273,127,7,274.65,1922.55
2273,169,9,436.67,3930.03
2274,415,5,922.06,4610.299999999999
2275,361,8,408.25,3266.0
2275,179,3,72.63,217.89
2275,455,8,451.55,3612.4
2275,180,5,426.89,2134.45
2275,257,3,931.39,2794.17
2276,62,6,228.83,1372.98
2276,83,7,727.06,5089.42
2276,480,2,567.97,1135.94
2276,242,3,195.09,585.27
2276,239,2,707.69,1415.38
2277,489,4,707.65,2830.6
2277,3,1,452.27,452.27
2277,254,7,600.46,4203.22
2277,35,3,294.22,882.6600000000001
2278,204,3,83.23,249.69
2278,113,4,146.12,584.48
2278,456,6,617.97,3707.82
2279,55,4,444.57,1778.28
2279,311,8,55.48,443.84
2279,270,2,554.23,1108.46
2279,241,2,581.57,1163.14
2280,10,10,642.32,6423.200000000001
2280,184,10,144.13,1441.3
2281,298,6,408.82,2452.92
2281,193,7,496.1,3472.7000000000003
2281,435,1,100.3,100.3
2281,13,9,460.43,4143.87
2282,289,2,144.23,288.46
2282,166,7,115.49,808.43
2282,33,8,73.12,584.96
2282,461,1,256.66,256.66
2282,472,5,818.12,4090.6
2283,169,2,436.67,873.34
2283,253,2,149.94,299.88
2283,472,2,818.12,1636.24
2283,363,5,92.76,463.8
2284,141,7,56.1,392.7
2284,433,9,699.91,6299.19
2284,257,4,931.39,3725.56
2284,82,3,196.28,588.84
2285,139,2,237.47,474.94
2285,430,10,457.4,4574.0
2286,352,8,934.59,7476.72
2286,2,9,16.76,150.84
2287,226,8,354.82,2838.56
2287,391,2,557.34,1114.68
2287,119,3,536.89,1610.67
2288,28,9,568.27,5114.43
2289,68,3,787.95,2363.8500000000004
2289,404,5,595.77,2978.85
2290,495,1,949.21,949.21
2290,433,6,699.91,4199.46
2290,165,1,742.26,742.26
2290,312,9,26.12,235.08
2291,104,5,264.75,1323.75
2291,457,10,650.81,6508.099999999999
2291,329,9,112.17,1009.53
2291,17,1,683.54,683.54
2291,451,5,438.82,2194.1
2292,347,8,397.83,3182.64
2292,151,4,792.59,3170.36
2293,138,8,895.84,7166.72
2293,458,8,883.95,7071.6
2293,149,4,680.26,2721.04
2293,6,2,695.84,1391.68
2294,91,9,386.86,3481.74
2294,245,2,320.27,640.54
2294,468,3,68.01,204.03000000000003
2294,348,3,785.96,2357.88
2294,156,9,402.74,3624.66
2295,181,9,367.51,3307.59
2295,359,2,293.62,587.24
2295,198,10,953.47,9534.7
2295,120,3,26.56,79.67999999999999
2296,435,6,100.3,601.8
2296,118,4,662.69,2650.76
2296,242,5,195.09,975.45
2296,388,7,860.1,6020.7
2297,5,6,21.32,127.92
2298,235,6,192.61,1155.66
2298,17,7,683.54,4784.78
2299,154,3,840.29,2520.87
2299,280,8,692.24,5537.92
2300,188,3,974.48,2923.44
2300,318,4,91.6,366.4
2300,4,10,308.93,3089.3
2300,80,9,275.78,2482.0199999999995
2301,297,7,796.65,5576.55
2302,475,2,361.26,722.52
2302,374,9,21.24,191.16
2302,467,2,39.01,78.02
2302,448,3,906.03,2718.09
2303,326,5,988.27,4941.35
2303,230,7,651.49,4560.43
2303,177,5,386.92,1934.6
2304,416,5,418.93,2094.65
2304,362,9,542.28,4880.52
2304,64,10,880.92,8809.199999999999
2305,343,9,611.52,5503.68
2305,106,8,495.69,3965.52
2305,323,7,87.16,610.12
2305,210,10,118.28,1182.8
2306,279,10,217.78,2177.8
2306,61,10,877.5,8775.0
2306,79,3,727.34,2182.02
2306,189,8,327.46,2619.68
2306,444,6,93.2,559.2
2307,315,6,883.33,5299.9800000000005
2307,352,9,934.59,8411.31
2307,292,9,257.18,2314.62
2307,226,10,354.82,3548.2
2308,15,5,759.78,3798.9
2308,363,5,92.76,463.8
2308,335,5,750.79,3753.95
2309,221,6,487.94,2927.64
2309,408,6,639.58,3837.480000000001
2310,181,6,367.51,2205.06
2310,108,5,723.11,3615.55
2311,191,7,964.93,6754.509999999999
2311,172,5,600.96,3004.8
2311,75,5,561.71,2808.55
2311,471,10,660.3,6603.0
2311,212,7,616.55,4315.849999999999
2312,254,10,600.46,6004.6
2312,217,3,584.71,1754.13
2313,159,6,941.73,5650.38
2313,327,9,140.85,1267.65
2314,443,8,378.52,3028.16
2314,147,10,929.59,9295.9
2315,401,5,17.89,89.45
2316,378,10,735.61,7356.1
2316,259,6,195.23,1171.38
2317,270,6,554.23,3325.38
2317,54,4,252.29,1009.16
2317,334,7,357.68,2503.76
2317,316,8,875.68,7005.44
2318,177,9,386.92,3482.28
2318,402,6,568.17,3409.0199999999995
2318,109,3,917.73,2753.19
2318,408,5,639.58,3197.9
2319,417,2,463.87,927.74
2319,279,7,217.78,1524.46
2319,207,9,424.12,3817.08
2320,175,4,727.6,2910.4
2321,155,9,771.32,6941.88
2321,31,10,748.35,7483.5
2321,426,5,944.12,4720.6
2321,371,9,64.48,580.32
2322,474,5,579.94,2899.7000000000003
2322,47,1,255.04,255.04
2323,31,10,748.35,7483.5
2323,245,2,320.27,640.54
2323,407,8,33.67,269.36
2323,351,7,533.0,3731.0
2324,48,3,282.89,848.67
2325,462,1,796.9,796.9
2325,280,1,692.24,692.24
2325,51,2,248.26,496.52
2326,16,9,827.35,7446.150000000001
2326,81,5,606.89,3034.45
2326,25,3,493.94,1481.82
2326,32,2,54.84,109.68
2326,89,7,706.73,4947.110000000001
2327,15,1,759.78,759.78
2327,303,1,638.49,638.49
2327,245,2,320.27,640.54
2327,391,6,557.34,3344.04
2327,321,10,434.94,4349.4
2328,44,4,758.62,3034.48
2328,325,4,17.98,71.92
2328,398,4,954.54,3818.16
2328,73,10,807.72,8077.200000000001
2329,323,9,87.16,784.4399999999999
2329,224,6,354.85,2129.1000000000004
2329,139,4,237.47,949.88
2330,377,10,752.28,7522.799999999999
2330,291,6,135.62,813.72
2330,310,4,895.21,3580.84
2330,354,3,371.76,1115.28
2330,66,7,500.66,3504.6200000000003
2331,108,1,723.11,723.11
2331,378,3,735.61,2206.83
2331,35,2,294.22,588.44
2331,305,10,403.74,4037.4
2331,479,10,703.56,7035.599999999999
2332,370,2,124.83,249.66
2333,344,4,36.56,146.24
2333,470,8,974.24,7793.92
2334,189,4,327.46,1309.84
2334,295,5,636.08,3180.4
2335,132,5,761.99,3809.95
2335,363,7,92.76,649.32
2336,328,8,389.24,3113.92
2336,179,4,72.63,290.52
2336,422,4,298.76,1195.04
2336,434,2,837.57,1675.14
2337,215,8,20.44,163.52
2337,82,3,196.28,588.84
2337,470,7,974.24,6819.68
2337,456,10,617.97,6179.700000000001
2338,31,5,748.35,3741.75
2338,456,4,617.97,2471.88
2338,160,8,682.9,5463.2
2338,206,7,924.26,6469.82
2338,99,9,935.41,8418.69
2339,450,8,60.13,481.04
2340,405,8,735.14,5881.12
2340,276,10,753.83,7538.3
2340,257,4,931.39,3725.56
2340,180,6,426.89,2561.34
2341,75,10,561.71,5617.1
2342,60,3,820.2,2460.6000000000004
2342,7,7,127.04,889.2800000000001
2342,72,4,307.73,1230.92
2342,420,4,595.98,2383.92
2343,54,5,252.29,1261.45
2343,331,4,645.16,2580.64
2343,196,5,207.8,1039.0
2343,259,4,195.23,780.92
2344,51,1,248.26,248.26
2344,419,10,640.84,6408.400000000001
2344,148,4,568.32,2273.28
2344,139,2,237.47,474.94
2345,99,7,935.41,6547.87
2346,439,7,560.39,3922.73
2346,273,1,824.38,824.38
2346,246,8,398.62,3188.96
2347,273,7,824.38,5770.66
2347,43,2,136.07,272.14
2347,132,7,761.99,5333.93
2347,49,5,767.84,3839.2
2348,237,6,617.97,3707.82
2348,309,5,853.9,4269.5
2348,33,8,73.12,584.96
2349,155,10,771.32,7713.200000000001
2349,290,9,919.58,8276.220000000001
2350,167,1,450.29,450.29
2350,384,7,175.21,1226.47
2351,181,2,367.51,735.02
2351,398,3,954.54,2863.62
2352,178,1,308.12,308.12
2352,169,5,436.67,2183.35
2352,103,2,658.06,1316.12
2352,268,9,542.23,4880.07
2352,163,5,91.22,456.1
2353,387,3,743.37,2230.11
2353,188,7,974.48,6821.360000000001
2353,18,5,530.25,2651.25
2354,248,5,180.8,904.0
2354,360,3,769.44,2308.32
2354,477,9,808.15,7273.349999999999
2354,30,2,31.55,63.1
2355,175,1,727.6,727.6
2355,404,10,595.77,5957.7
2355,388,3,860.1,2580.3
2355,402,5,568.17,2840.85
2355,303,9,638.49,5746.41
2356,337,4,95.82,383.28
2356,184,1,144.13,144.13
2357,462,2,796.9,1593.8
2358,257,9,931.39,8382.51
2358,479,2,703.56,1407.12
2359,12,3,957.79,2873.37
2359,77,3,650.24,1950.72
2359,76,9,250.43,2253.87
2360,457,6,650.81,3904.86
2361,58,1,817.63,817.63
2361,357,9,269.56,2426.04
2361,457,9,650.81,5857.289999999999
2361,445,1,918.25,918.25
2361,150,7,390.01,2730.07
2362,16,8,827.35,6618.8
2363,437,10,305.85,3058.5
2363,261,6,952.32,5713.92
2364,489,4,707.65,2830.6
2364,171,8,98.72,789.76
2364,192,3,298.53,895.5899999999999
2364,395,2,575.82,1151.64
2365,114,1,77.29,77.29
2365,366,2,637.95,1275.9
2365,69,7,422.16,2955.1200000000003
2365,122,3,507.19,1521.57
2365,132,1,761.99,761.99
2366,463,8,365.52,2924.16
2366,478,7,914.84,6403.88
2366,97,9,566.9,5102.099999999999
2366,251,9,320.05,2880.4500000000003
2366,486,7,209.45,1466.15
2367,88,6,915.3,5491.799999999999
2367,70,10,382.7,3827.0
2367,473,10,65.35,653.5
2367,26,7,451.03,3157.21
2367,21,5,903.86,4519.3
2368,61,9,877.5,7897.5
2368,218,8,451.32,3610.56
2369,176,2,576.24,1152.48
2369,475,10,361.26,3612.6
2370,445,10,918.25,9182.5
2371,381,5,975.3,4876.5
2371,448,6,906.03,5436.18
2371,175,1,727.6,727.6
2371,180,6,426.89,2561.34
2372,62,4,228.83,915.32
2373,216,8,515.57,4124.56
